,TRUNK_X_0,TRUNK_Y_0,TRUNK_Z_0,RSHD_FE_0,RSHD_AA_0,RELB_FE_0,LSHD_FE_0,LSHD_AA_0,LELB_FE_0
0,0.0,0.0,-1.2680597732848058e-06,-108.96153654616069,121.63561507946883,2.8819464535378705,-157.75791744853836,-176.88864893634042,56.649763145909596
1,-0.05691619626349344,0.0930880891708158,-0.1338279360779789,-108.96153654616069,121.63561507946883,2.996109010089814,-157.9180990449535,-177.62729291394228,56.94256994053345
2,-0.23035066014418268,0.4128448723887148,-0.593523120548261,-108.96153654616069,121.63561507946883,2.999243426588615,-158.00530690027622,-178.99072161568188,57.12948148226544
3,-0.23035066014418268,0.4128448723887148,-0.5989158833199082,-108.82453661178857,121.14684674246273,5.339719376597731,-157.9180990449535,-178.99072161568188,56.94256994053345
4,-0.23035066014418268,0.41641923404600945,-0.700395958629222,-107.92177001862048,118.56414731160581,5.339719376597731,-157.75791744853836,-178.99072161568188,56.649763145909596
5,0.12204798425834308,0.41641923404600945,-1.4542962083031552,-105.15635619727654,114.43932093975423,5.625770687245628,-157.08461106053684,173.38911955281435,56.27028808090744
6,0.26092340914267775,0.4179924106334241,-1.7840490093223926,-103.38668150408292,110.43710329369355,9.470418430475045,-156.46101478931467,173.38911955281435,55.66688184887183
7,0.49632828170597226,0.4179924106334241,-2.627326876611303,-99.20441324131154,103.58973619791823,9.470418430475045,-155.48618287021378,173.38911955281435,55.00410078238131
8,0.49632828170597226,0.48400555135828405,-2.8272021395851623,-96.75678080129163,99.83244913549422,9.470418430475045,-155.3350307838814,172.7624906776007,54.927483135366685
9,0.49632828170597226,0.6131358857604108,-3.1312061374604663,-93.8762509716763,95.17447185740978,16.450324493320828,-154.33207214577837,171.95951997839566,54.48173815994249
10,0.15653982510459352,1.0956871899376976,-3.888013732113686,-93.84556293173543,95.16185649801277,20.984227970037388,-153.15091387222972,168.44393965032006,52.7953268878259
11,0.15653982510459352,1.0956871899376976,-3.888013732113686,-93.70020284581922,95.13630476032776,23.579949156546938,-153.15091387222972,168.44393965032006,52.7953268878259
12,0.15653982510459352,1.0956871899376976,-3.888013732113686,-93.64461193616448,94.90360021530542,25.29967467634026,-153.15091387222972,168.44393965032006,52.7953268878259
13,0.4391193270155742,0.6591378200516788,-3.191126258645548,-92.94071996105964,94.01494479296257,25.851477121649125,-154.32572006985026,172.29984098398072,54.78337638916317
14,0.4391193270155742,0.6591378200516788,-3.191126258645548,-92.20380402131781,92.96028845303174,28.469951375831283,-154.32572006985026,172.29984098398072,54.78337638916317
15,0.4391193270155742,0.6591378200516788,-3.191126258645548,-92.20380402131781,92.96028845303174,28.469951375831283,-154.32572006985026,172.29984098398072,54.78337638916317
16,0.4017518484706727,0.7503544434815576,-3.329646791730701,-92.20380402131781,92.96028845303174,28.60641343280626,-153.88912071772472,171.69113452514918,54.459137063978915
17,0.4017518484706727,0.7503544434815576,-3.329646791730701,-92.92534520523795,94.00875664157454,28.712411138535685,-153.88912071772472,171.6589643341584,54.412787400271206
18,0.4017518484706727,0.7503544434815576,-3.329646791730701,-92.92534520523795,94.00875664157454,29.007956839016725,-153.88912071772472,171.41768107153854,54.412787400271206
19,0.4017518484706727,0.7363869972052863,-3.3111169138890477,-92.9313011301942,94.01277962299568,29.007956839016725,-154.32942203238042,171.22892196363608,54.459137063978915
20,0.4346054264569904,0.5912842354549359,-3.0809871642492777,-92.9585672453609,94.05143849369794,36.56769558975146,-154.8580786741394,171.22892196363608,54.51087574694176
21,0.6924174059203279,0.35976406265000954,-2.773722240025636,-96.07808539403496,100.87415543675871,84.40475934772792,-155.00623913761532,171.22892196363608,54.51087574694176
22,1.7249646418211713,-0.37886077735384766,-2.51121844607146,-97.39528054528276,100.98418295409844,105.7761958644552,-155.00623913761532,171.39038763561518,54.51087574694176
23,1.7249646418211713,-0.37886077735384766,-2.51121844607146,-98.1897544891603,105.33831243676568,105.7761958644552,-154.8580786741394,171.39038763561518,54.0714760172565
24,1.7249646418211713,-0.37886077735384766,-2.51121844607146,-99.67017067100387,108.68403279037224,105.7761958644552,-154.09390344942003,171.39038763561518,53.62288626804299
25,1.0188596541706836,0.7550868970002836,-3.621834454792364,-102.18664458766835,112.98550834472785,102.59451616414484,-150.3106753285283,163.8881488324082,49.587811996979966
26,1.0188596541706836,0.7550868970002836,-3.621834454792364,-102.2191836088743,113.0277940458794,87.32295767061586,-150.3106753285283,163.8881488324082,49.587811996979966
27,0.9927257545728587,0.7550868970002836,-3.621834454792364,-102.56103457683344,113.04581891509906,55.98030215441079,-150.3106753285283,163.8881488324082,49.587811996979966
28,0.7942350192231497,0.8958193577938077,-3.1996044182510133,-103.03109502570288,113.04581891509906,44.79883852080387,-151.78053203791507,167.7290100895165,51.776470984429686
29,0.04040488173025856,1.016411278681776,-2.9834585796997954,-103.03109502570288,113.0277940458794,44.79883852080387,-153.17106293028127,169.27569276668754,52.35571542227637
30,0.03813849069018216,1.1019456389456892,-2.8229850571354986,-102.61650254308312,111.26214233410691,44.79883852080387,-153.95238192981736,171.70211746933455,53.747055692059234
31,-0.461869509147239,1.126985221286733,-2.8084375085816453,-102.61650254308312,109.20675399774248,45.9712541522149,-155.21010662396185,172.22022829901505,54.706475289298
32,-0.4852868137112179,1.135868770124792,-2.760840221480252,-102.43466924699904,108.97124907516044,46.03912232690273,-155.43550286657228,172.67757776583912,54.9788427428306
33,-0.4852868137112179,1.135868770124792,-2.760840221480252,-101.7658981046064,107.65503747115314,48.17554402758019,-155.45225049041716,172.67757776583912,54.97925938436997
34,-0.4852868137112179,1.135868770124792,-2.760840221480252,-101.72128330894787,107.62733422387957,49.226419857805425,-155.45225049041716,172.67757776583912,54.97925938436997
35,-0.4852868137112179,1.135868770124792,-2.760840221480252,-101.72128330894787,107.62733422387957,50.492870118614604,-155.45225049041716,172.67757776583912,54.99758478191311
36,-0.5508373849608245,1.2282992933095263,-2.8971151132269615,-101.72128330894787,107.62733422387957,50.492870118614604,-155.45225049041716,172.5686635693341,54.99758478191311
37,-0.6904465258651414,1.3479779298025094,-3.073589431598345,-102.05598989903518,107.62733422387957,50.492870118614604,-155.30478670623657,172.06855711830576,54.99758478191311
38,-0.8369790198822833,1.5116617908347036,-3.3150115022184723,-102.05598989903518,107.62733422387957,44.2550769156954,-154.96808570091162,171.32806898962798,54.59855147022263
39,-0.8369790198822833,1.5116617908347036,-3.3150115022184723,-102.05598989903518,107.26302559392943,44.2550769156954,-154.8232993508857,171.13711056081277,54.380931397982266
40,-0.8369790198822833,1.5116617908347036,-3.3150115022184723,-100.58922043515328,104.74483729978327,44.2550769156954,-154.8232993508857,171.13711056081277,54.380931397982266
41,-0.8369790198822833,1.5116617908347036,-3.3150115022184723,-100.58922043515328,104.74483729978327,44.302956541777185,-154.8232993508857,171.13711056081277,54.380931397982266
42,-0.7526141848859406,1.396586193428678,-3.1418151768456384,-100.57540979265153,104.74483729978327,46.04490749712973,-155.1691664700768,171.87906034997292,54.7960566353573
43,-0.6529957712670287,1.334956773150055,-2.160701247742644,-100.57540979265153,104.74483729978327,47.568039682042574,-156.4558784870588,175.6217581283298,56.183834961488
44,-0.49041422345910746,1.0988334867867315,-1.8155322470985957,-100.57540979265153,105.42504900903567,58.21926890019224,-157.1004707597896,176.29231878028494,56.72142890577595
45,-0.32600766737451636,0.8533603161727742,-1.7658096959615428,-102.176385643535,108.42140518659608,80.59755043266027,-157.17345816126036,176.29231878028494,56.72142890577595
46,0.43910177095376185,0.4554159698437377,-1.7658096959615428,-103.86265006658442,113.51881634531162,90.88212143578531,-157.17345816126036,176.29231878028494,56.72142890577595
47,0.43910177095376185,0.4554159698437377,-1.7658096959615428,-105.9225394976119,117.64428475494516,90.88212143578531,-157.17345816126036,174.65483556828775,56.1470509777129
48,0.43910177095376185,0.4554159698437377,-2.024751024194005,-107.42649251133534,121.28178395970549,90.88212143578531,-156.5735763068365,173.24728384450987,55.38957616856931
49,0.4147760862117839,0.4928342346723046,-2.080266007921,-107.42649251133534,121.28178395970549,83.70803224106243,-156.4713283749614,173.01045386522884,55.26457687656891
50,0.4147760862117839,0.4928342346723046,-2.080266007921,-107.42649251133534,121.28178395970549,53.30112971662203,-156.4713283749614,173.01045386522884,55.25657530995624
51,0.4147760862117839,0.4928342346723046,-2.080266007921,-106.57061516681938,118.78563668601097,34.13006937686561,-156.4713283749614,173.01045386522884,55.25657530995624
52,0.4147760862117839,0.4928342346723046,-2.080266007921,-105.85110254908273,116.86989156722746,32.83023998158258,-156.4713283749614,173.01045386522884,55.25657530995624
53,0.4903338460252693,0.12494321992593353,-2.080266007921,-104.16642956010992,114.25524051143321,32.83023998158258,-157.39153244108053,175.94617845352704,56.88535686095084
54,0.4904246387619278,-0.033860316760762656,-2.1263115295254265,-103.23080975703405,112.25979391522482,32.83023998158258,-158.19126563061897,175.94617845352704,57.258452529268205
55,0.4904246387619278,-0.033860316760762656,-2.1264123321824075,-103.17301269627741,112.16751122934878,35.4644151331193,-158.19126563061897,175.94617845352704,57.258452529268205
56,0.4903338460252693,-0.033860316760762656,-2.1264123321824075,-103.23080975703405,110.6813303678457,37.62883719429923,-158.19138857402405,175.94617845352704,57.258452529268205
57,0.4393209730332211,0.002106894994867873,-2.1264123321824075,-102.69584202048198,110.5831873796618,37.82762301990328,-158.19138857402405,175.94617845352704,57.196929600319315
58,-0.4173544290098917,0.60240369569988,-2.180115075142872,-102.69584202048198,110.34524407954606,40.26733244048599,-158.19138857402405,175.73567202330725,57.196929600319315
59,-0.55746047303899,0.8478693809639108,-2.3297824661517477,-102.83737720046298,109.4046382383761,42.647752403978394,-158.11491777607657,174.86871611195753,56.50123043712391
60,-0.5877381679528695,0.9305076037098512,-2.4515834575695874,-102.98581770169487,109.4046382383761,42.647752403978394,-158.02518275076096,174.41825147581685,56.26295928792801
61,-0.5877381679528695,0.9305076037098512,-2.4515834575695874,-102.98581770169487,109.4046382383761,42.810283585468014,-158.02518275076096,174.41825147581685,56.26295928792801
62,-0.5877381679528695,0.9305076037098512,-2.4515834575695874,-103.89229991777145,110.9521268778692,42.92745889577417,-157.99853135261955,174.41825147581685,56.26295928792801
63,-0.538460485085037,0.8970059049919342,-2.4022042020187984,-104.2377230746665,112.03424057826349,64.69533325230734,-157.99853135261955,174.41825147581685,56.26295928792801
64,-0.4810661214321041,0.8511519523937222,-2.3465411757000765,-105.95287919790509,115.96729572878861,85.74269778348503,-157.95455859474302,174.41721328706302,56.24656000373081
65,-0.477604682325142,0.8455053524365999,-2.336109214344231,-105.97908663375043,116.02313935544264,85.74269778348503,-157.9439991222862,173.38201615607753,55.744295212924754
66,0.12244042808708283,0.6468453693587265,-2.267801085496583,-107.74023725085988,121.77578422161584,85.74269778348503,-156.91213512361568,173.38201615607753,55.14688588698042
67,0.12244042808708283,0.6468453693587265,-2.267801085496583,-107.74023725085988,121.77578422161584,85.23545378477404,-156.91213512361568,173.36274136223977,55.14688588698042
68,0.12244042808708283,0.6468453693587265,-2.267801085496583,-107.74023725085988,121.77578422161584,81.69951266278262,-156.52508196372938,172.84557309866474,54.64715168126185
